profile_pic,biography,follows_count,followed_by_count,ff_ratio,media_count,is_private,is_verified,is_business_account,is_joined_recently,highlight_reel_count,average_likes,max_likes,min_likes,std_likes,var_likes,skw_likes,average_comments,max_comments,min_comments,std_comments,var_comments,skw_comments,mean_time_between_posts,max_time_between_posts,min_time_between_posts,std_time_between_posts,var_time_between_posts,skw_time_between_posts,classification
True,True,838,22443,26.749702,1041,False,False,True,False,8,920.72,2134,305,436.059583,190147.96,0.872587,33.4,106,2,29.110422,847.416667,1.096325,126672.125,390631,5010,105733.521102,11179577484.63587,0.894448,True
True,True,196,2444,12.406091,476,False,False,True,False,24,26.6,47,14,8.241157,67.916667,0.63621,0.16,2,0,0.472582,0.223333,2.951336,100945.666667,191560,8,52342.371079,2739723810.144928,0.243977,True
True,True,645,826,1.278638,207,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,1150,403,0.35013,66,False,False,True,False,0,45.88,76,19,16.773789,281.36,0.107678,1.4,6,0,1.527525,2.333333,1.302899,1619221.041667,7742255,68826,1946358.650211,3788311995249.6064,1.89904,True
True,True,1052,544,0.516619,217,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,291,373,1.277397,493,False,False,False,False,7,17.24,37,7,8.048188,64.773333,0.561105,0.84,5,0,1.344123,1.806667,1.662156,701870.083333,3246887,233,923753.962643,853321383499.1232,1.677639,True
True,True,2667,7459,2.795727,335,False,False,True,False,9,154,416,30,96.608747,9333.25,0.870677,4.2,23,0,5.567764,31,1.829245,1052057.166667,4187048,92585,1125347.56834,1266407149568.1448,1.328558,True
True,True,1703,2179,1.278756,419,False,False,False,False,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,585,321,0.547782,0,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,1606,323,0.200996,84,False,False,False,False,0,57.8,87,33,15.05822,226.75,0.058617,2.04,7,0,1.813836,3.29,0.837496,1396135.875,3815488,96285,1195643.911839,1429564363917.2446,0.735737,True
True,True,1907,5313,2.784591,431,False,False,True,False,13,345.36,1137,29,244.954567,60002.74,1.416786,17.36,78,0,20.305746,412.323333,2.060465,464752.916667,2770984,10211,713858.807345,509594396823.645,2.555476,True
True,True,510,879,1.720157,321,False,False,True,False,9,72.84,129,35,28.901672,835.306667,0.636945,1.56,11,0,2.785079,7.756667,2.261559,839138.5,2894664,2687,908038.861185,824534573421.6522,1.046943,True
True,True,877,3850,4.384966,56,False,False,True,False,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,102,24793,240.708738,425,False,False,True,False,8,303.24,1022,83,254.821552,64934.023333,1.855127,16.64,283,1,55.685037,3100.823333,4.643143,85516.791667,171834,14272,25590.055105,654850920.259058,0.724737,True
True,True,4536,59848,13.191095,4074,False,True,False,False,35,1620.64,3906,463,1106.901414,1225230.74,0.794822,53.24,167,11,45.0983,2033.856667,1.086957,102993,309795,2885,78582.850477,6175264389.043478,1.178447,True
True,False,598,291,0.48581,187,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,1082,40399,37.302862,2167,False,False,False,False,3,962.52,2248,170,481.267261,231618.176667,1.384996,23.16,108,0,23.212209,538.806667,2.230789,130444.75,346763,52925,80424.393894,6468083133.23913,1.519976,True
True,True,571,1244,2.174825,137,False,False,True,False,3,183.32,242,121,30.706568,942.893333,0.189839,4.6,11,0,3.5,12.25,0.698664,1711946.458333,8704137,71135,1733832.023727,3006173486502.346,2.780172,True
True,False,233,318,1.358974,39,False,False,False,False,0,21.64,68,6,19.390462,375.99,1.352277,0.24,3,0,0.663325,0.44,3.212968,3656758.583333,37387647,106,9898617.530126,97982629007726.5,2.733651,True
True,True,734,811,1.103401,163,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,562,562,0.998224,192,False,False,False,False,16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,707,662,0.935028,196,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,722,396472,548.370678,1201,False,True,False,False,25,7822.72,21411,904,5028.213247,25282928.46,1.059968,156.44,574,28,143.593779,20619.173333,1.785715,123847.833333,485426,1820,108361.692907,11742256489.62319,1.705358,True
True,True,664,211,0.317293,1,False,False,False,False,0,73,73,73,NaN,NaN,0,5,5,5,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,False
True,False,204,274,1.336585,7,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,461,464,1.004329,68,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,351,931,2.644886,254,False,False,False,False,0,69.52,152,27,35.708449,1275.093333,0.796877,1.56,8,0,2.083267,4.34,1.931343,543818.416667,1974250,195,632322.070499,399831200840.5145,1.169721,True
True,True,135,1137483,8363.845588,1884,False,True,True,False,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,3285,5058,1.539257,31,False,False,False,False,6,347.04,809,86,201.896937,40762.373333,0.498885,6,22,0,5.123475,26.25,1.578461,2353408.708333,24078674,46621,5386798.701592,29017600251468.652,3.171531,True
True,True,7502,2075,0.276556,1071,False,False,True,False,12,19.52,106,4,20.646065,426.26,3.197538,6.32,157,0,31.392303,985.476667,4.694546,231618.625,859330,965,243135.059538,59114657176.50543,1.154444,True
True,True,1307,55537,42.45948,1026,False,False,True,False,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,228,31539,137.724891,763,False,False,False,False,15,477.76,1089,123,223.068801,49759.69,1.242402,13.68,31,0,7.636098,58.31,0.246246,205785.25,728971,33006,163275.312764,26658827758.108696,1.610619,True
True,True,965,11500,11.904762,5555,False,False,False,False,9,180.28,327,92,67.797812,4596.543333,0.646207,12.2,26,5,6.110101,37.333333,0.64004,237866.041667,695220,47270,178119.903764,31726700116.824276,1.172592,True
True,False,264,129,0.486792,443,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,997,1474,1.476954,264,False,False,True,False,7,91.24,144,61,25.682809,659.606667,0.593062,2.92,17,0,4.122297,16.993333,1.904906,533997.75,1106011,143082,260519.420297,67870368351.847824,0.464686,True
True,True,641,1662,2.588785,549,False,False,False,False,15,36.56,88,10,22.366418,500.256667,0.894561,0.48,4,0,1.084743,1.176667,2.1513,98790.666667,523384,4854,119132.001741,14192433838.927534,2.526895,True
True,True,23,4061,169.208333,36,False,False,False,False,0,384.04,834,53,213.044886,45388.123333,0.167265,1.12,4,0,1.16619,1.36,0.729484,1576897.375,6838136,187,1831877.206887,3355774101111.549,1.379699,True
True,True,1189,911,0.765546,0,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False
True,True,3464,7761,2.239827,2055,False,False,False,False,11,417.28,609,223,95.316805,9085.293333,0.068956,21.08,47,8,10.594495,112.243333,0.78072,769532.375,3108209,79377,806283.012824,650092296769.201,1.512356,True
True,True,118,491179,4127.554622,1478,False,True,True,False,32,48043.36,158643,18180,27708.025772,767734692.156667,2.650071,755.16,9270,88,1832.435963,3357821.556667,4.26681,251960.791667,604520,83199,153559.979372,23580667264.7808,0.701162,True
True,False,118,84762850,712292.857143,3814,False,True,False,False,2,1386950.64,2458958,350254,522465.818445,272970531442.99002,0.457275,8141.84,52508,1624,10486.448766,109965607.723333,3.397429,87449.666667,247333,64,67864.206579,4605550534.57971,0.692734,True
True,True,881,697,0.790249,394,False,False,False,False,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,266,144,0.539326,8,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,1128,710,0.628875,65,False,False,False,False,3,124.6,190,84,28.773541,827.916667,0.492106,8.48,22,1,5.316014,28.26,0.782569,1375357.875,5127337,30579,1179011.769204,1390068751921.1577,1.65001,True
True,True,2993,4278,1.428858,1814,False,False,True,False,6,55.76,188,25,38.087925,1450.69,2.311197,1.36,7,0,1.933908,3.74,1.628011,374515.458333,1304926,47374,289153.063123,83609493913.47646,1.468745,False
True,True,562,1172,2.081705,256,False,False,True,False,10,98.84,131,67,18.155991,329.64,0.044307,4.04,10,0,2.879236,8.29,0.386837,1062001.041667,3801619,171376,988084.168522,976310324084.4763,1.695854,True
True,True,43,26344,598.727273,171,False,False,True,False,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,7375,97804,13.259761,4692,False,True,False,False,188,896.6,1512,182,360.287964,129807.416667,-0.128039,61.48,160,18,37.852917,1432.843333,0.903495,105756.333333,325164,13266,93514.852876,8745027708.405798,1.300394,True
True,False,536,265,0.493482,62,False,False,False,False,1,32.32,147,0,32.208591,1037.393333,2.050434,1.36,11,0,2.289105,5.24,3.141204,5021574,53907918,111772,12414648.111319,154123487727872.1,3.247712,True
True,True,445,356,0.798206,141,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,809,808,0.997531,256,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,0,777086,777086,2216,False,True,False,False,0,10726.48,25593,3000,6020.27388,36243697.593333,1.236766,176.04,759,17,181.741685,33030.04,1.626493,152083.75,490864,45009,130754.790526,17096815245.413044,1.812694,True
True,True,1788,713,0.398547,5,False,False,True,False,6,68,116,47,28.151377,792.5,1.17717,0,0,0,0,0,0,603387.25,1228036,66434,486145.664003,236337606628.91666,0.285555,True
True,True,1037,13749,13.245665,2686,False,False,False,False,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,854,3561253,4165.208187,3678,False,True,False,False,13,41046,95394,8174,23307.667787,543247377.666667,0.487519,277.72,680,85,147.653457,21801.543333,0.908334,126314.791667,279411,41669,49334.250983,2433868320.085145,1.153444,True
True,True,1039,602,0.578846,63,False,False,True,False,0,27.48,70,6,16.03413,257.093333,0.385412,0.6,3,0,0.816497,0.666667,1.3125,7143137.291667,145681952,323,29565230.223882,874102838191153.1,4.559255,True
True,True,713,2655,3.718487,3269,False,False,True,False,23,70.28,117,17,22.337413,498.96,-0.028672,0.28,2,0,0.541603,0.293333,1.749965,384499.666667,1897453,461,413366.841878,170872145964.5797,2.121562,True
True,False,356,276,0.773109,10,False,False,False,False,0,26.9,41,20,6.822349,46.544444,0.858166,0.3,1,0,0.483046,0.233333,0.872872,544660,1382876,137582,414445.891579,171765397046.75,0.99607,True
True,True,1804,2825,1.565097,956,False,False,True,False,1,229.96,456,50,108.854061,11849.206667,0.322007,14.12,100,0,22.537598,507.943333,2.779248,463079.666667,1035376,173185,245941.850343,60487393750.14493,0.820506,True
True,True,2765,8882,3.211135,1365,False,False,True,False,1,705.16,1775,275,387.611132,150242.39,1.34887,8.36,33,0,7.820273,61.156667,1.519481,1771350.333333,5632553,59640,1916564.47987,3673219405497.971,0.958462,True
True,True,7325,3629,0.495359,99,False,False,True,False,3,173.2,406,58,85.886553,7376.5,1.174625,3.84,13,0,3.312602,10.973333,1.119018,1046636.75,5686759,21130,1290342.590438,1664984000698.5435,2.142702,True
True,True,307,202,0.655844,91,False,False,False,False,0,49.84,68,33,9.419306,88.723333,-0.118859,2.76,7,0,2.385372,5.69,0.309147,2576959.25,12702595,351041,3083519.158853,9508090403014.195,2.032105,True
True,True,470,22106,46.934183,739,False,False,True,False,16,665.6,1042,312,194.276864,37743.5,-0.070476,24.4,71,10,13.690021,187.416667,1.667708,425480.375,1910209,64833,498617.458845,248619370265.46194,2.026903,True
True,True,498,1159,2.322645,415,False,False,True,False,28,21.04,36,2,9.244278,85.456667,-0.219907,0.08,2,0,0.4,0.16,4.694855,859510.333333,7987404,45,1724344.001269,2973362234713.3623,3.267068,True
True,True,2,15,5,3,False,False,False,False,0,6.666667,15,2,7.234178,52.333333,0.691937,0,0,0,0,0,0,370281.5,740489,74,523552.467392,274107186112.5,0,True
True,True,1977,4491,2.270475,1209,False,False,True,False,11,76.56,150,34,31.570134,996.673333,0.940944,36.32,866,0,172.856328,29879.31,4.694295,183894.625,609862,18484,160099.710581,25631917328.157608,1.226204,True
True,True,470,168854,358.501062,1592,False,True,False,False,5,3417.28,6968,978,1696.945258,2879623.21,0.851867,44.48,109,8,25.406889,645.51,0.785305,90092.416667,405592,610,104133.497935,10843785392.253622,1.770825,True
True,True,576,1086,1.882149,65,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,4200,1018,0.242323,235,False,False,True,False,15,50.12,103,15,17.870646,319.36,0.51609,1.28,5,0,1.369915,1.876667,1.565108,120534.708333,332397,2127,90716.61363,8229503988.47645,0.831157,False
True,True,307,16628649,53989.12013,5364,False,True,True,False,6,115437,312008,31220,63714.50334,4059537935.833333,1.078182,2374.28,30611,82,6196.757879,38399808.21,4.033148,43245.75,70228,14346,20073.657116,402951710.021739,-0.057391,True
True,True,485,13241,27.244856,562,False,False,False,False,6,1217.76,2380,657,433.127799,187599.69,1.228084,40.68,109,16,20.717786,429.226667,1.448504,302485.291667,605450,164597,129012.397835,16644198795.259058,0.742803,True
True,True,439,1117,2.538636,165,False,False,True,False,7,100.96,136,60,19.245086,370.373333,-0.145385,10.12,20,2,3.982462,15.86,0.18443,723106.75,1887511,287875,350051.933276,122536355990.28261,1.731874,True
True,False,517,516,0.996139,44,False,False,False,False,0,67.08,154,21,29.981828,898.91,0.965535,1.2,3,0,1.118034,1.25,0.511208,4007226.458333,15145146,517715,3428206.354979,11752598812319.998,1.706891,True
True,True,974,1464,1.501538,442,False,False,False,False,9,97.52,184,36,48.131002,2316.593333,0.389044,0.72,4,0,1.275408,1.626667,1.646835,1295585.291667,7251790,43972,1618647.977116,2620021273820.911,2.305449,True
True,True,276,37126,134.028881,3243,False,False,True,False,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,1526,1225,0.802227,1271,False,False,False,False,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,817,1051,1.284841,432,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,7255,1158,0.159592,965,False,False,False,False,0,31.52,96,10,18.956353,359.343333,1.682831,0.52,4,0,1.045626,1.093333,2.177981,198525.458333,3172739,4,667846.827551,446019385069.56335,3.964001,True
True,True,6427,8082,1.257312,345,False,False,True,False,3,181.16,265,103,37.547392,1409.806667,-0.060634,1.44,4,0,1.083205,1.173333,0.45837,207349,604856,62733,154133.353417,23757090635.652172,1.451801,True
True,True,644,652,1.010853,108,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,0,168408,168408,1100,False,False,True,False,0,76908.12,255858,942,76345.010941,5828560695.61,0.902433,383.76,1644,1,477.450633,227959.106667,1.35711,60150.375,256986,672,69456.313043,4824179421.461957,1.763361,True
True,False,18,69,3.631579,2,False,False,False,False,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False
True,True,1609,678,0.421118,69,False,False,False,False,0,41.08,79,13,18.022948,324.826667,0.709351,0.84,4,0,1.247664,1.556667,1.489681,767750.333333,2934618,105960,724525.838119,524937690101.62317,1.616058,True
True,False,188,346,1.830688,27,False,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,514,1273677,2473.159223,2357,False,True,False,False,0,39821.28,122095,11276,28496.145313,812030297.71,1.353178,327.92,1200,38,376.319558,141616.41,1.280162,91188.416667,183719,29815,30851.66761,951825394.34058,1.547159,True
True,True,1056,237982,225.148534,3444,False,False,True,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,807,853,1.055693,401,False,False,False,False,8,69.48,148,10,43.153911,1862.26,0.16082,2.4,10,0,2.723356,7.416667,1.475483,770390.208333,3213275,7151,950719.955773,903868434304.5199,1.560344,True
True,False,114,56,0.486957,71,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,313,199,0.633758,49,False,False,False,False,0,43,87,5,16.370706,268,0.334345,1.72,10,0,2.590367,6.71,1.827203,1234178.5,6910782,1565,1856045.98528,3444906699475.1304,1.983972,True
True,True,197,228650,1154.79798,1682,False,False,False,False,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,294,736,2.494915,231,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,174,250,1.428571,1104,False,False,False,False,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,756,3316,4.380449,918,False,False,True,False,614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,190,413,2.162304,28,False,False,True,False,3,28.76,73,4,16.875228,284.773333,0.964857,0.48,4,0,1.084743,1.176667,2.1513,4223648.291667,20630777,76938,5506496.49641,30321503664972.65,1.529375,True
True,True,222,149064,668.44843,1496,False,True,False,False,0,5985.28,19774,813,3802.42535,14458438.543333,1.956179,55.28,568,4,109.192307,11922.96,4.375024,540675.208333,2088446,35263,567656.022059,322233359379.56335,1.508167,True
True,True,1483,1020,0.687332,60,False,False,True,False,2,159.96,203,123,20.183492,407.373333,0.118742,9.36,23,0,5.19519,26.99,0.505347,943263.916667,3614561,111869,790397.496255,624728202085.9059,1.93475,True
True,True,1284,502,0.390661,657,False,False,False,False,6,48.72,87,22,16.586943,275.126667,0.557742,1.88,10,0,2.712932,7.36,1.713699,1166733.416667,5438188,26830,1573066.026848,2474536724823.9053,1.575428,True
True,False,366,260,0.708447,23,False,False,False,False,3,25.086957,83,9,14.966365,223.992095,2.577833,1.391304,6,0,1.587998,2.521739,1.212764,2974381.090909,9375176,113,2700695.280529,7293754998272.182,0.763327,True
True,True,2000,7137,3.566717,181,False,False,True,False,4,269.96,647,132,128.689381,16560.956667,1.340949,3.28,16,0,4.148494,17.21,1.5698,2527110.083333,10022533,170714,3038153.538739,9230376924954.166,1.402144,True
True,True,1204,1540,1.278008,440,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,411,829,2.012136,22,False,False,False,False,1,121.545455,161,55,30.52825,931.974026,-0.553847,2.727273,7,0,1.980424,3.922078,0.576255,3226445.904762,18108599,180750,4419166.279008,19529030601518.992,2.186595,True
True,True,732,671,0.915416,48,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,1761,2615,1.484109,43,False,False,False,False,7,437.28,656,259,109.454526,11980.293333,0.0257,3.12,11,0,3.153305,9.943333,0.823336,1790176.25,8191312,72100,2462911.715367,6065934117690.892,1.641815,True
True,True,34,73771,2107.742857,97,False,True,False,False,3,6846.24,13083,2313,2748.301176,7553159.356667,0.392683,38.76,81,14,18.046883,325.69,0.925129,499259.833333,1546308,85138,384849.947451,148109482053.27536,1.471289,True
True,True,1968,421453,214.044185,3513,False,True,True,False,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,1361,1822,1.337739,982,False,False,False,False,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,93,12235,130.159574,57,False,False,False,False,0,133.36,1836,4,365.994408,133951.906667,4.263464,0,0,0,0,0,0,1529635.791667,21674535,7,5091724.363231,25925656991117.74,3.30302,True
True,True,538,513,0.951763,83,False,False,False,False,0,42.32,100,18,19.968141,398.726667,1.131529,2.24,11,0,2.504662,6.273333,1.784253,3579143.25,12504372,11095,3300575.487679,10893798549867.762,1.015878,True
True,True,286,4659,16.233449,381,False,False,True,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,121,46,0.377049,138,False,False,True,False,1,0.24,1,0,0.43589,0.19,1.217562,0,0,0,0,0,0,23295.458333,262467,20,67917.283106,4612757344.519927,2.938374,True
True,True,558,553,0.989267,346,False,False,True,False,0,37.08,57,18,10.323598,106.576667,0.013918,0.88,7,0,1.641138,2.693333,2.504464,450631.916667,1128977,58335,293777.937139,86305476349.47101,0.713518,True
True,True,367,704,1.913043,100,False,False,True,False,3,79.56,122,29,24.254003,588.256667,-0.390568,3.4,12,0,3.366502,11.333333,1.123511,1868467.625,4060391,82299,1095837.503293,1200859833623.462,0.336834,True
True,True,552,617,1.115732,710,False,False,True,False,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,300,822,2.730897,314,False,False,False,False,9,60.6,86,36,14.983324,224.5,0.140649,1.96,17,0,3.50571,12.29,3.456931,2487737.416667,6305441,303212,1662494.045014,2763886449705.732,0.415253,True
True,False,698,1154,1.65093,305,False,False,False,False,1,30.64,85,6,18.241162,332.74,1.58473,0.92,9,0,1.956187,3.826667,3.113478,717152.75,2489795,11791,600773.77257,360929125808.0217,1.171196,True
True,True,983,535,0.543699,138,False,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False
True,True,632,488,0.770932,158,False,False,False,False,1,57.08,101,24,20.167879,406.743333,0.336702,1.8,6,0,2.160247,4.666667,1.047839,1154987.166667,2842195,146757,792029.505056,627310736878.6666,0.655591,True
